species	feature_gadolinium_contrast	P.val_individual_gadolinium_contrast	coef_gadolinium_contrast	model_gadolinium_contrast	feature_lesion_burden	P.val_individual_lesion_burden	coef_lesion_burden	model_lesion_burden	feature_spinal_cord_lesion	P.val_individual_spinal_cord_lesion	coef_spinal_cord_lesion	model_spinal_cord_lesion	feature_subtentorial_lesions	P.val_individual_subtentorial_lesions	coef_subtentorial_lesions	model_subtentorial_lesions
Oscillibacter_sp. PEA192_abundance	Oscillibacter_sp. PEA192	0.967374649968654	-0.32078870799746	abundance	Oscillibacter_sp. PEA192	0.989774797598807	-0.0461597166372531	abundance	Oscillibacter_sp. PEA192	0.316321552486452	0.250849119290422	abundance	Oscillibacter_sp. PEA192	0.0300619169283534	0.664461425176396	abundance
Oscillibacter_sp. PEA192_prevalence	Oscillibacter_sp. PEA192	NA	NA	prevalence	Oscillibacter_sp. PEA192	NA	NA	prevalence	Oscillibacter_sp. PEA192	NA	NA	prevalence	Oscillibacter_sp. PEA192	NA	NA	prevalence
Owariibacterium_komagatae_abundance	Owariibacterium_komagatae	0.444872480229948	0.18598618107156	abundance	Owariibacterium_komagatae	0.376084801017181	0.458816937885559	abundance	Owariibacterium_komagatae	0.413932778373097	0.328682205795378	abundance	Owariibacterium_komagatae	0.564194199966308	-0.449133269207286	abundance
Owariibacterium_komagatae_prevalence	Owariibacterium_komagatae	NA	NA	prevalence	Owariibacterium_komagatae	NA	NA	prevalence	Owariibacterium_komagatae	NA	NA	prevalence	Owariibacterium_komagatae	NA	NA	prevalence
Oxalobacter_aliiformigenes_abundance	Oxalobacter_aliiformigenes	0.498308209849424	0.912184058547692	abundance	Oxalobacter_aliiformigenes	0.273449452485177	-2.32774816773658	abundance	Oxalobacter_aliiformigenes	0.245233002250062	1.77454044419208	abundance	Oxalobacter_aliiformigenes	0.36642280470153	1.7950853871055	abundance
Oxalobacter_aliiformigenes_prevalence	Oxalobacter_aliiformigenes	0.0389823030826412	1.65593122174547	prevalence	Oxalobacter_aliiformigenes	0.658835402609329	0.302452100010026	prevalence	Oxalobacter_aliiformigenes	0.828123652762912	-0.140919309259974	prevalence	Oxalobacter_aliiformigenes	0.088249181238874	-1.21978019064273	prevalence
Oxalobacter_formigenes_abundance	Oxalobacter_formigenes	NA	NA	abundance	Oxalobacter_formigenes	NA	-49.2172907329254	abundance	Oxalobacter_formigenes	NA	-49.2172907329254	abundance	Oxalobacter_formigenes	NA	NA	abundance
Oxalobacter_formigenes_prevalence	Oxalobacter_formigenes	0.457378899512802	-1.10046938941035	prevalence	Oxalobacter_formigenes	0.603314763395943	0.536559385876659	prevalence	Oxalobacter_formigenes	0.634147492129228	0.460706197204921	prevalence	Oxalobacter_formigenes	0.119183131753702	1.74653326965048	prevalence
Parabacteroides_absconsus_abundance	Parabacteroides_absconsus	0.901623039358758	-0.496082760635837	abundance	Parabacteroides_absconsus	0.318741756006309	1.57694916657153	abundance	Parabacteroides_absconsus	0.444656952007712	0.959372867517849	abundance	Parabacteroides_absconsus	0.48810331928428	0.901843349641014	abundance
Parabacteroides_absconsus_prevalence	Parabacteroides_absconsus	0.386250121362721	0.721172680968269	prevalence	Parabacteroides_absconsus	0.0165799489639383	1.94764269763135	prevalence	Parabacteroides_absconsus	0.955649235406787	0.0356279139696584	prevalence	Parabacteroides_absconsus	0.911259308074629	-0.0732731296144825	prevalence
Parabacteroides_distasonis_abundance	Parabacteroides_distasonis	0.325832828561353	0.558458148289883	abundance	Parabacteroides_distasonis	0.132527776095906	-1.22518636854661	abundance	Parabacteroides_distasonis	0.493492545679252	-0.617412752329156	abundance	Parabacteroides_distasonis	0.683213971285202	0.174518163334007	abundance
Parabacteroides_distasonis_prevalence	Parabacteroides_distasonis	NA	NA	prevalence	Parabacteroides_distasonis	NA	NA	prevalence	Parabacteroides_distasonis	NA	NA	prevalence	Parabacteroides_distasonis	NA	NA	prevalence
Parabacteroides_faecis_abundance	Parabacteroides_faecis	0.344651233470353	1.15202139596842	abundance	Parabacteroides_faecis	0.558179829219202	-0.845677952125708	abundance	Parabacteroides_faecis	0.0873163029266891	2.10165700107569	abundance	Parabacteroides_faecis	0.640147019480288	-0.744181827712151	abundance
Parabacteroides_faecis_prevalence	Parabacteroides_faecis	0.192708743521112	-1.12066357305121	prevalence	Parabacteroides_faecis	0.681190683460146	-0.278813305459153	prevalence	Parabacteroides_faecis	0.391178477982717	-0.544899645944891	prevalence	Parabacteroides_faecis	0.9468022175556	-0.0427519721465095	prevalence
Parabacteroides_goldsteinii_abundance	Parabacteroides_goldsteinii	0.60444254582439	-1.01595752567147	abundance	Parabacteroides_goldsteinii	0.586208947644922	0.645996545401873	abundance	Parabacteroides_goldsteinii	0.893047121756879	0.0474865292478275	abundance	Parabacteroides_goldsteinii	0.18003490610052	1.54380798269044	abundance
Parabacteroides_goldsteinii_prevalence	Parabacteroides_goldsteinii	0.422697708816969	0.853790310079626	prevalence	Parabacteroides_goldsteinii	0.180709155170896	-1.26130653979064	prevalence	Parabacteroides_goldsteinii	0.896731542280207	0.10131461921405	prevalence	Parabacteroides_goldsteinii	0.337257688069173	-0.781552610761833	prevalence
Parabacteroides_johnsonii_abundance	Parabacteroides_johnsonii	0.137796002213047	2.26741785328799	abundance	Parabacteroides_johnsonii	0.189086867681034	1.96213942603391	abundance	Parabacteroides_johnsonii	0.0416466452100508	2.74420563554978	abundance	Parabacteroides_johnsonii	0.6704560612263	-0.729426664640524	abundance
Parabacteroides_johnsonii_prevalence	Parabacteroides_johnsonii	0.895517419231184	-0.11246699362401	prevalence	Parabacteroides_johnsonii	0.0371285555427817	-1.9814753791587	prevalence	Parabacteroides_johnsonii	0.927534202572484	0.0668859004390747	prevalence	Parabacteroides_johnsonii	0.613220708565801	-0.374440098961215	prevalence
Parabacteroides_merdae_abundance	Parabacteroides_merdae	0.603763211218817	-0.970960710032051	abundance	Parabacteroides_merdae	0.922556899298712	-0.164467095446025	abundance	Parabacteroides_merdae	0.601517481459485	0.453105406433326	abundance	Parabacteroides_merdae	0.525896215704506	0.571209299691736	abundance
Parabacteroides_merdae_prevalence	Parabacteroides_merdae	NA	NA	prevalence	Parabacteroides_merdae	NA	NA	prevalence	Parabacteroides_merdae	NA	NA	prevalence	Parabacteroides_merdae	NA	NA	prevalence
Parabacteroides_sp. CT06_abundance	Parabacteroides_sp. CT06	0.713734669263307	0.0745916065470578	abundance	Parabacteroides_sp. CT06	0.607697536627949	0.542575692618066	abundance	Parabacteroides_sp. CT06	0.539823185924369	0.542105766369783	abundance	Parabacteroides_sp. CT06	0.635084979298682	-0.655033021318875	abundance
Parabacteroides_sp. CT06_prevalence	Parabacteroides_sp. CT06	0.959666508907946	0.0368247356344756	prevalence	Parabacteroides_sp. CT06	0.107382674885622	-1.13822029179358	prevalence	Parabacteroides_sp. CT06	0.999830093999278	-0.000130270911816297	prevalence	Parabacteroides_sp. CT06	0.904879016617322	0.0745684919317976	prevalence
Paraprevotella_clara_abundance	Paraprevotella_clara	0.00361355821710507	-5.54344900379506	abundance	Paraprevotella_clara	0.676462405732859	-0.788470977763239	abundance	Paraprevotella_clara	0.104007266655141	-2.88491489207533	abundance	Paraprevotella_clara	0.808864042435251	0.304771040222266	abundance
Paraprevotella_clara_prevalence	Paraprevotella_clara	0.28808064921241	1.03667451666092	prevalence	Paraprevotella_clara	0.681954468715835	0.33871703342806	prevalence	Paraprevotella_clara	0.511845945077389	0.49907104151642	prevalence	Paraprevotella_clara	0.10241680206491	1.41159643421366	prevalence
Paraprevotella_xylaniphila_abundance	Paraprevotella_xylaniphila	0.0271326035381709	-3.17206846371272	abundance	Paraprevotella_xylaniphila	0.875504623669559	-0.251486280056614	abundance	Paraprevotella_xylaniphila	0.229531564886507	-1.58593885997322	abundance	Paraprevotella_xylaniphila	0.803349796796069	0.202051078330256	abundance
Paraprevotella_xylaniphila_prevalence	Paraprevotella_xylaniphila	0.439728240318463	0.659121819708546	prevalence	Paraprevotella_xylaniphila	0.52633772435368	0.456269281492907	prevalence	Paraprevotella_xylaniphila	0.250679040308229	0.780711537239111	prevalence	Paraprevotella_xylaniphila	0.433139748406344	-0.531110487098123	prevalence
Parolsenella_catena_abundance	Parolsenella_catena	0.225801994891752	-1.89771997727892	abundance	Parolsenella_catena	0.0443976646975459	2.07426181688328	abundance	Parolsenella_catena	0.375428388788694	0.805937074024937	abundance	Parolsenella_catena	0.769588002497302	-0.439582756664196	abundance
Parolsenella_catena_prevalence	Parolsenella_catena	0.466722306668299	-0.552458584911354	prevalence	Parolsenella_catena	0.0336447651065961	1.55596041014512	prevalence	Parolsenella_catena	0.246739206330224	0.748495162261775	prevalence	Parolsenella_catena	0.580992253525	0.363841209819585	prevalence
Pediococcus_pentosaceus_abundance	Pediococcus_pentosaceus	0.359597674367054	-3.67924521307734	abundance	Pediococcus_pentosaceus	0.238301880124282	-3.3793852875872	abundance	Pediococcus_pentosaceus	0.36994859972197	2.57806160420937	abundance	Pediococcus_pentosaceus	0.0811382137938742	6.32689192343718	abundance
Pediococcus_pentosaceus_prevalence	Pediococcus_pentosaceus	0.607862130680489	0.421716121323554	prevalence	Pediococcus_pentosaceus	0.950243628834123	-0.0463552639654588	prevalence	Pediococcus_pentosaceus	0.559244185485102	0.418244814592114	prevalence	Pediococcus_pentosaceus	0.264922585582429	-0.83272977985704	prevalence
Phascolarctobacterium_faecium_abundance	Phascolarctobacterium_faecium	0.978005922963877	-0.371049132443843	abundance	Phascolarctobacterium_faecium	0.348898855603555	-2.18951432348617	abundance	Phascolarctobacterium_faecium	0.980629023339836	-0.0591053306491084	abundance	Phascolarctobacterium_faecium	0.523992392800604	-1.51918304496324	abundance
Phascolarctobacterium_faecium_prevalence	Phascolarctobacterium_faecium	0.760315427509974	0.250015945368887	prevalence	Phascolarctobacterium_faecium	0.392967648942263	-0.632434988048323	prevalence	Phascolarctobacterium_faecium	0.416580671634061	-0.551074570327787	prevalence	Phascolarctobacterium_faecium	0.567730896582615	0.398228684445233	prevalence
Phascolarctobacterium_sp. Marseille-Q4147_abundance	Phascolarctobacterium_sp. Marseille-Q4147	0.579124727848722	-2.08945644568555	abundance	Phascolarctobacterium_sp. Marseille-Q4147	0.387477729373722	1.79611564032503	abundance	Phascolarctobacterium_sp. Marseille-Q4147	0.338176484452737	-2.7945581153238	abundance	Phascolarctobacterium_sp. Marseille-Q4147	0.842429641673271	0.310068663490701	abundance
Phascolarctobacterium_sp. Marseille-Q4147_prevalence	Phascolarctobacterium_sp. Marseille-Q4147	0.45355748069584	-0.581061167113731	prevalence	Phascolarctobacterium_sp. Marseille-Q4147	0.408374615808242	-0.565273315877247	prevalence	Phascolarctobacterium_sp. Marseille-Q4147	0.966767013976881	0.0258666215541462	prevalence	Phascolarctobacterium_sp. Marseille-Q4147	0.743554657429514	-0.208146559909362	prevalence
Phascolarctobacterium_succinatutens_abundance	Phascolarctobacterium_succinatutens	0.452423142289113	-24.0933412073482	abundance	Phascolarctobacterium_succinatutens	0.991567545672561	0.16341331305993	abundance	Phascolarctobacterium_succinatutens	0.449922445018343	-24.0933412073482	abundance	Phascolarctobacterium_succinatutens	0.288844252181172	7.68176110233306	abundance
Phascolarctobacterium_succinatutens_prevalence	Phascolarctobacterium_succinatutens	0.443416957904218	-0.83649258613404	prevalence	Phascolarctobacterium_succinatutens	0.396808333900045	0.766428473320905	prevalence	Phascolarctobacterium_succinatutens	0.466050873869735	0.602649237166968	prevalence	Phascolarctobacterium_succinatutens	0.51904991102323	-0.550435872021181	prevalence
Phocaeicola_coprophilus_abundance	Phocaeicola_coprophilus	0.0989469042202655	-2.99747658302105	abundance	Phocaeicola_coprophilus	0.527482990925036	0.896295532960335	abundance	Phocaeicola_coprophilus	0.0514519389739817	-2.84232712149139	abundance	Phocaeicola_coprophilus	0.41726754959018	-1.38871413600977	abundance
Phocaeicola_coprophilus_prevalence	Phocaeicola_coprophilus	0.940646503305841	-0.065201707531571	prevalence	Phocaeicola_coprophilus	0.214078435340443	1.03599998333856	prevalence	Phocaeicola_coprophilus	0.480913041474003	0.521670201663225	prevalence	Phocaeicola_coprophilus	0.561816072268885	0.449000069147184	prevalence
Phocaeicola_dorei_abundance	Phocaeicola_dorei	0.979688607672353	-0.330582501142682	abundance	Phocaeicola_dorei	0.804029396836062	-0.288766279636219	abundance	Phocaeicola_dorei	0.59834798984019	-0.583361104804217	abundance	Phocaeicola_dorei	0.683735492841119	0.239218974208524	abundance
Phocaeicola_dorei_prevalence	Phocaeicola_dorei	NA	NA	prevalence	Phocaeicola_dorei	NA	NA	prevalence	Phocaeicola_dorei	NA	NA	prevalence	Phocaeicola_dorei	NA	NA	prevalence
Phocaeicola_salanitronis_abundance	Phocaeicola_salanitronis	0.273813428184658	-1.6129398578897	abundance	Phocaeicola_salanitronis	0.685246511828007	0.410972211477131	abundance	Phocaeicola_salanitronis	0.308289425267538	0.910218004619875	abundance	Phocaeicola_salanitronis	0.184456110329994	1.20079591264815	abundance
Phocaeicola_salanitronis_prevalence	Phocaeicola_salanitronis	0.84202731316165	-0.20868590789185	prevalence	Phocaeicola_salanitronis	0.366602601907605	0.886130687239521	prevalence	Phocaeicola_salanitronis	0.345856459262938	0.889302699405616	prevalence	Phocaeicola_salanitronis	0.192890350250626	1.50917581967914	prevalence
Phocaeicola_vulgatus_abundance	Phocaeicola_vulgatus	0.0380310913015949	1.68010537574634	abundance	Phocaeicola_vulgatus	0.173956449673871	-1.22128197720889	abundance	Phocaeicola_vulgatus	0.977735635223753	-0.136789293089769	abundance	Phocaeicola_vulgatus	0.474047155114917	0.460038456359142	abundance
Phocaeicola_vulgatus_prevalence	Phocaeicola_vulgatus	NA	NA	prevalence	Phocaeicola_vulgatus	NA	NA	prevalence	Phocaeicola_vulgatus	NA	NA	prevalence	Phocaeicola_vulgatus	NA	NA	prevalence
Phoenicibacter_congonensis_abundance	Phoenicibacter_congonensis	NA	NA	abundance	Phoenicibacter_congonensis	NA	5.54022695028293	abundance	Phoenicibacter_congonensis	NA	NA	abundance	Phoenicibacter_congonensis	NA	-0.356338998430387	abundance
Phoenicibacter_congonensis_prevalence	Phoenicibacter_congonensis	0.564909708352315	-0.848362480725917	prevalence	Phoenicibacter_congonensis	0.372517739522161	0.959407438013862	prevalence	Phoenicibacter_congonensis	0.127846197035789	1.8926217563022	prevalence	Phoenicibacter_congonensis	0.957829337608963	-0.0527877420210225	prevalence
Propionibacterium_freudenreichii_abundance	Propionibacterium_freudenreichii	NA	NA	abundance	Propionibacterium_freudenreichii	NA	-2.12798657478169	abundance	Propionibacterium_freudenreichii	NA	2.12798657478169	abundance	Propionibacterium_freudenreichii	NA	NA	abundance
Propionibacterium_freudenreichii_prevalence	Propionibacterium_freudenreichii	0.454562119284917	-1.12659909300822	prevalence	Propionibacterium_freudenreichii	0.490912051324594	0.740306022626297	prevalence	Propionibacterium_freudenreichii	0.689331749034813	-0.392266294905228	prevalence	Propionibacterium_freudenreichii	0.27534981996222	-1.30203613173179	prevalence
Pseudoflavonifractor_gallinarum_abundance	Pseudoflavonifractor_gallinarum	0.00317001456897559	1.31763575093738	abundance	Pseudoflavonifractor_gallinarum	1	-0.0510503586929864	abundance	Pseudoflavonifractor_gallinarum	0.936032479527798	-0.15193860571295	abundance	Pseudoflavonifractor_gallinarum	0.92156883154037	-0.0859638331973123	abundance
Pseudoflavonifractor_gallinarum_prevalence	Pseudoflavonifractor_gallinarum	NA	NA	prevalence	Pseudoflavonifractor_gallinarum	NA	NA	prevalence	Pseudoflavonifractor_gallinarum	NA	NA	prevalence	Pseudoflavonifractor_gallinarum	NA	NA	prevalence
Pusillibacter_faecalis_abundance	Pusillibacter_faecalis	0.561927100593934	0.136106218864072	abundance	Pusillibacter_faecalis	0.609452873086703	-0.399326093304387	abundance	Pusillibacter_faecalis	0.432953501267347	0.388035466620402	abundance	Pusillibacter_faecalis	0.677800531529187	-0.403837942719394	abundance
Pusillibacter_faecalis_prevalence	Pusillibacter_faecalis	NA	NA	prevalence	Pusillibacter_faecalis	NA	NA	prevalence	Pusillibacter_faecalis	NA	NA	prevalence	Pusillibacter_faecalis	NA	NA	prevalence
Romboutsia_ilealis_abundance	Romboutsia_ilealis	0.481934990315566	-0.970505954200118	abundance	Romboutsia_ilealis	0.0204533571814226	1.90472807439965	abundance	Romboutsia_ilealis	0.399944289495421	0.578800799073393	abundance	Romboutsia_ilealis	0.753764919091087	-0.396230086813191	abundance
Romboutsia_ilealis_prevalence	Romboutsia_ilealis	0.412890195427384	1.21116420431661	prevalence	Romboutsia_ilealis	0.594676615433657	0.551623143537236	prevalence	Romboutsia_ilealis	0.178179181497143	1.56418904385758	prevalence	Romboutsia_ilealis	0.688907271432483	0.399804619893749	prevalence
Roseburia_faecis_abundance	Roseburia_faecis	0.712785244530049	-0.813093825048828	abundance	Roseburia_faecis	0.212736614182614	1.50470676879037	abundance	Roseburia_faecis	0.724248413700931	-0.52510239780834	abundance	Roseburia_faecis	0.839196540521653	0.109279534397444	abundance
Roseburia_faecis_prevalence	Roseburia_faecis	NA	NA	prevalence	Roseburia_faecis	NA	NA	prevalence	Roseburia_faecis	NA	NA	prevalence	Roseburia_faecis	NA	NA	prevalence
Roseburia_hominis_abundance	Roseburia_hominis	0.804842676577795	-0.122772959953239	abundance	Roseburia_hominis	0.544338405018381	0.350723672649621	abundance	Roseburia_hominis	0.998246229853628	-0.112802118773891	abundance	Roseburia_hominis	0.437581764564812	-0.620651666284308	abundance
Roseburia_hominis_prevalence	Roseburia_hominis	NA	NA	prevalence	Roseburia_hominis	NA	NA	prevalence	Roseburia_hominis	NA	NA	prevalence	Roseburia_hominis	NA	NA	prevalence
Roseburia_intestinalis_abundance	Roseburia_intestinalis	0.735954969845892	-0.61523125456314	abundance	Roseburia_intestinalis	0.269635539412781	-0.971404885670315	abundance	Roseburia_intestinalis	0.453430948360321	-0.698140260161294	abundance	Roseburia_intestinalis	0.258778385732116	-1.02878089568669	abundance
Roseburia_intestinalis_prevalence	Roseburia_intestinalis	NA	NA	prevalence	Roseburia_intestinalis	NA	NA	prevalence	Roseburia_intestinalis	NA	NA	prevalence	Roseburia_intestinalis	NA	NA	prevalence
Roseburia_rectibacter_abundance	Roseburia_rectibacter	0.638894560490567	0.0557035221348969	abundance	Roseburia_rectibacter	0.323251706077154	-0.73110201890592	abundance	Roseburia_rectibacter	0.417165626285432	-0.635352917889274	abundance	Roseburia_rectibacter	0.209402761468683	-0.949904046740375	abundance
Roseburia_rectibacter_prevalence	Roseburia_rectibacter	NA	NA	prevalence	Roseburia_rectibacter	NA	NA	prevalence	Roseburia_rectibacter	NA	NA	prevalence	Roseburia_rectibacter	NA	NA	prevalence
Ruminococcus_bicirculans (ex Wegman et al. 2014)_abundance	Ruminococcus_bicirculans (ex Wegman et al. 2014)	0.375748342601514	0.903396068071086	abundance	Ruminococcus_bicirculans (ex Wegman et al. 2014)	0.397594990591527	0.987329343535388	abundance	Ruminococcus_bicirculans (ex Wegman et al. 2014)	0.270938988940712	1.14255396892636	abundance	Ruminococcus_bicirculans (ex Wegman et al. 2014)	0.404824481141328	-1.10324027366699	abundance
Ruminococcus_bicirculans (ex Wegman et al. 2014)_prevalence	Ruminococcus_bicirculans (ex Wegman et al. 2014)	1	-5.11358687362368e-16	prevalence	Ruminococcus_bicirculans (ex Wegman et al. 2014)	1	9.20820796872243e-16	prevalence	Ruminococcus_bicirculans (ex Wegman et al. 2014)	1	-3.88511828532062e-17	prevalence	Ruminococcus_bicirculans (ex Wegman et al. 2014)	0.999999999999999	9.15667224832132e-16	prevalence
Ruminococcus_bovis_abundance	Ruminococcus_bovis	0.0534371699740124	-3.00846737439214	abundance	Ruminococcus_bovis	0.104561317613582	2.24676644937669	abundance	Ruminococcus_bovis	0.553000791976633	0.813683149491714	abundance	Ruminococcus_bovis	0.542781964707558	0.72172847124086	abundance
Ruminococcus_bovis_prevalence	Ruminococcus_bovis	0.365080381627895	0.664082127551121	prevalence	Ruminococcus_bovis	0.417006695460446	0.539998255624424	prevalence	Ruminococcus_bovis	0.854888074339791	-0.112646368404874	prevalence	Ruminococcus_bovis	0.970922902717364	-0.0229220787793218	prevalence
Ruminococcus_champanellensis_abundance	Ruminococcus_champanellensis	0.500776150735478	0.288494313499034	abundance	Ruminococcus_champanellensis	0.728058495563125	0.224200626095931	abundance	Ruminococcus_champanellensis	0.764134214696361	0.105204869104606	abundance	Ruminococcus_champanellensis	0.40564096466867	-0.752196213428619	abundance
Ruminococcus_champanellensis_prevalence	Ruminococcus_champanellensis	0.477833482909985	-0.805762150137567	prevalence	Ruminococcus_champanellensis	0.789673816326036	0.29993790377187	prevalence	Ruminococcus_champanellensis	0.885652638281313	0.157757740393066	prevalence	Ruminococcus_champanellensis	0.90126612390609	-0.132934733469065	prevalence
Ruminococcus_sp. JE7B6_abundance	Ruminococcus_sp. JE7B6	NA	NA	abundance	Ruminococcus_sp. JE7B6	NA	-1.30479166120472	abundance	Ruminococcus_sp. JE7B6	NA	0.0984982733860024	abundance	Ruminococcus_sp. JE7B6	NA	0.0984982733860022	abundance
Ruminococcus_sp. JE7B6_prevalence	Ruminococcus_sp. JE7B6	0.471824915476965	-1.06471550505088	prevalence	Ruminococcus_sp. JE7B6	0.740262754865529	0.345073498133751	prevalence	Ruminococcus_sp. JE7B6	0.711034669159214	0.367458435251118	prevalence	Ruminococcus_sp. JE7B6	0.79978009495956	-0.252052795287277	prevalence
Ruminococcus_sp. JL13D9_abundance	Ruminococcus_sp. JL13D9	0.210324049430695	2.61488760247008	abundance	Ruminococcus_sp. JL13D9	0.723932389428975	0.779834923019404	abundance	Ruminococcus_sp. JL13D9	0.0280430120697455	4.23711909069964	abundance	Ruminococcus_sp. JL13D9	0.919201924898326	-0.361973683308717	abundance
Ruminococcus_sp. JL13D9_prevalence	Ruminococcus_sp. JL13D9	0.5741483387708	0.404728868825601	prevalence	Ruminococcus_sp. JL13D9	0.139499449039747	1.01065102301727	prevalence	Ruminococcus_sp. JL13D9	0.864493702112246	0.104429011294592	prevalence	Ruminococcus_sp. JL13D9	0.83594812581515	-0.129158283940115	prevalence
Ruminococcus_sp. SR1/5_abundance	Ruminococcus_sp. SR1/5	0.785444605861969	-0.531956507745271	abundance	Ruminococcus_sp. SR1/5	0.627838828973649	0.318673554153422	abundance	Ruminococcus_sp. SR1/5	0.0781309731570654	1.12740776773262	abundance	Ruminococcus_sp. SR1/5	0.260349592762195	0.682108216617979	abundance
Ruminococcus_sp. SR1/5_prevalence	Ruminococcus_sp. SR1/5	NA	NA	prevalence	Ruminococcus_sp. SR1/5	NA	NA	prevalence	Ruminococcus_sp. SR1/5	NA	NA	prevalence	Ruminococcus_sp. SR1/5	NA	NA	prevalence
Ruthenibacterium_lactatiformans_abundance	Ruthenibacterium_lactatiformans	0.0642110104522557	1.24035944055148	abundance	Ruthenibacterium_lactatiformans	0.435396312151746	0.53700043847311	abundance	Ruthenibacterium_lactatiformans	0.0497077888259119	1.25249518552041	abundance	Ruthenibacterium_lactatiformans	0.544905089775814	0.302114634417466	abundance
Ruthenibacterium_lactatiformans_prevalence	Ruthenibacterium_lactatiformans	NA	NA	prevalence	Ruthenibacterium_lactatiformans	NA	NA	prevalence	Ruthenibacterium_lactatiformans	NA	NA	prevalence	Ruthenibacterium_lactatiformans	NA	NA	prevalence
Sarcina_sp. JB2_abundance	Sarcina_sp. JB2	0.266179809625517	-7.00314741966843	abundance	Sarcina_sp. JB2	0.257468189343547	-7.00314741966842	abundance	Sarcina_sp. JB2	0.8394639492278	-2.186215776054	abundance	Sarcina_sp. JB2	0.0984960054705569	17.2600371283719	abundance
Sarcina_sp. JB2_prevalence	Sarcina_sp. JB2	0.373507028533014	0.765548816348398	prevalence	Sarcina_sp. JB2	0.0615283185979623	1.8368016619677	prevalence	Sarcina_sp. JB2	0.0890264087028204	1.48469894704314	prevalence	Sarcina_sp. JB2	0.596129320140578	0.411716558678444	prevalence
Segatella_copri_abundance	Segatella_copri	0.450426047916767	1.1494312224686	abundance	Segatella_copri	0.635383582242579	0.743944890046652	abundance	Segatella_copri	0.491811460510074	-1.18498111897262	abundance	Segatella_copri	0.793680697335144	-0.549887606815274	abundance
Segatella_copri_prevalence	Segatella_copri	0.282864922669162	-1.40748543005987	prevalence	Segatella_copri	0.635146621488602	0.633457120665048	prevalence	Segatella_copri	0.57570479800274	0.690310042658064	prevalence	Segatella_copri	0.622308139018186	0.641532119948563	prevalence
Segatella_hominis_abundance	Segatella_hominis	0.277522682313561	-2.40547614803694	abundance	Segatella_hominis	0.801964378139901	0.415903115869538	abundance	Segatella_hominis	0.851242057740742	-0.443119673528086	abundance	Segatella_hominis	0.373827795669238	-1.84713871646307	abundance
Segatella_hominis_prevalence	Segatella_hominis	0.0950640668753259	1.32582390257237	prevalence	Segatella_hominis	0.393001077767309	0.556630296207398	prevalence	Segatella_hominis	0.88751267412653	0.0844169635499925	prevalence	Segatella_hominis	0.655529002976477	-0.271769782604306	prevalence
Sellimonas_catena_abundance	Sellimonas_catena	0.323525556896151	0.294110099398997	abundance	Sellimonas_catena	0.511593489597663	0.306266704246304	abundance	Sellimonas_catena	0.862002635317142	-0.0244937553626143	abundance	Sellimonas_catena	0.729661411437746	0.0466333406602322	abundance
Sellimonas_catena_prevalence	Sellimonas_catena	NA	NA	prevalence	Sellimonas_catena	NA	NA	prevalence	Sellimonas_catena	NA	NA	prevalence	Sellimonas_catena	NA	NA	prevalence
Sellimonas_intestinalis_abundance	Sellimonas_intestinalis	0.148418520945701	1.79092542105101	abundance	Sellimonas_intestinalis	0.561783878183488	-0.858686505264589	abundance	Sellimonas_intestinalis	0.388124962285509	-1.21041594651843	abundance	Sellimonas_intestinalis	0.213363105367208	1.49182267293414	abundance
Sellimonas_intestinalis_prevalence	Sellimonas_intestinalis	0.624573483032603	0.525152745407888	prevalence	Sellimonas_intestinalis	0.321673987095797	-0.96180787291988	prevalence	Sellimonas_intestinalis	0.168156077971237	1.2710043642332	prevalence	Sellimonas_intestinalis	0.360502018950507	0.84623951715671	prevalence
Simiaoa_sunii_abundance	Simiaoa_sunii	0.28101093275554	0.8696746467224	abundance	Simiaoa_sunii	0.51037983926481	0.594309381261614	abundance	Simiaoa_sunii	0.407040429640926	0.643707140766354	abundance	Simiaoa_sunii	0.362774009721735	-0.978252725594981	abundance
Simiaoa_sunii_prevalence	Simiaoa_sunii	NA	NA	prevalence	Simiaoa_sunii	NA	NA	prevalence	Simiaoa_sunii	NA	NA	prevalence	Simiaoa_sunii	NA	NA	prevalence
Streptococcus_agalactiae_abundance	Streptococcus_agalactiae	0.058534087084569	-1.92316131416456	abundance	Streptococcus_agalactiae	0.69665545596433	0.391495219272441	abundance	Streptococcus_agalactiae	0.221711350531312	-0.937001958713586	abundance	Streptococcus_agalactiae	0.932330741077005	-0.065568835652842	abundance
Streptococcus_agalactiae_prevalence	Streptococcus_agalactiae	0.134129301058255	1.1629627750879	prevalence	Streptococcus_agalactiae	0.73714414042286	-0.245758685099712	prevalence	Streptococcus_agalactiae	0.944030212484912	0.0477985129116403	prevalence	Streptococcus_agalactiae	0.957517619638232	0.0366255023527249	prevalence
Streptococcus_anginosus_abundance	Streptococcus_anginosus	0.663371419831458	0.00905406152075601	abundance	Streptococcus_anginosus	0.724508354030521	0.19987330076022	abundance	Streptococcus_anginosus	0.778581316993928	-0.297830432853754	abundance	Streptococcus_anginosus	0.807027978813507	-0.287270276547788	abundance
Streptococcus_anginosus_prevalence	Streptococcus_anginosus	0.345339746545379	0.731932183632866	prevalence	Streptococcus_anginosus	0.766083168331992	-0.200368190763619	prevalence	Streptococcus_anginosus	0.506747364520169	0.413382106554547	prevalence	Streptococcus_anginosus	0.374076035332066	-0.576195621400746	prevalence
